,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
490,802,0,593,584,0.8942,"['[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 1730 1447  722 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",4.857142857,7,2,11,0,0
491,803,0,496,517,0.9375,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",33.75,4,1,22,0,0
492,805,0,567,603,0.836,"['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 2255  691 4689 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  978 5401 3082 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",35.8,5,1,37,0,0
493,809,0,487,0,0.85,"['[ 101 2255  691 4689 ...    0    0    0    0]', '[ 101 1355 2245  704 ...    0    0    0    0]', '[ 101 9160 5001 4958 ...    0    0    0    0]', '[ 101 4415 2339 1962 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 7471 2270  677 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 2904 2773 3344 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', '[ 101 5632 4197 3136 ...    0    0    0    0]', '[ 101 3840 3358 7471 ...    0    0    0    0]', [0], [0], [0], [0]]",18,2,1,37,0,0
494,811,0,530,550,0.9775,"['[ 101 1059 1744 4289 ...    0    0    0    0]', '[ 101 4289 3837 6392 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 1044 7226 3344 ...    0    0    0    0]', '[ 101 1649 3215 4289 ...    0    0    0    0]', '[ 101 3264 3309 2141 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",39.5,2,1,11,0,0
495,812,0,445,0,0.91,"['[ 101 3144 2110 2456 ...    0    0    0    0]', '[ 101 1265 2110 5341 ...    0    0    0    0]', '[ 101  100  757 5468 ...    0    0    0    0]', '[ 101 5688 5543 1121 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1920 3698 7578 ...    0    0    0    0]', '[ 101 6180 1759 6629 ...    0    0    0    0]', '[ 101 1759 1892 6629 ...    0    0    0    0]', '[ 101 1920 3698 7578 ...    0    0    0    0]', '[ 101 6180 1759 6629 ...    0    0    0    0]', '[ 101 1759 1892 6629 ...    0    0    0    0]', '[ 101 1920 3698 7578 ...    0    0    0    0]', '[ 101 6180 1759 6629 ...    0    0    0    0]', '[ 101 1759 1892 6629 ...    0    0    0    0]', '[ 101 1920 3698 7578 ...    0    0    0    0]', '[ 101 6180 1759 6629 ...    0    0    0    0]', '[ 101 1759 1892 6629 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0]]",16.5,6,1,51,0,0
496,813,0,560,433,0.98,"['[ 101 2110  739  831 ...    0    0    0    0]', '[ 101 3736 5722 1920 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 7309 ...    0    0    0    0]', '[ 101 1825  754 1914 ...    0    0    0    0]', '[ 101 1825  754 4500 ...    0    0    0    0]', '[ 101 1825  754 4852 ...    0    0    0    0]', '[ 101 1825  754 7309 ...    0    0    0    0]', '[ 101 1825  754 1914 ...    0    0    0    0]', '[ 101 1825  754 4500 ...    0    0    0    0]', '[ 101 1825  754 4852 ...    0    0    0    0]', '[ 101 1825  754 7309 ...    0    0    0    0]', '[ 101 1825  754 1914 ...    0    0    0    0]', '[ 101 1825  754 4500 ...    0    0    0    0]', '[ 101 1825  754 4852 ...    0    0    0    0]', '[ 101 1825  754 7309 ...    0    0    0    0]', '[ 101 1825  754 1914 ...    0    0    0    0]', '[ 101 1825  754 4500 ...    0    0    0    0]', '[ 101 1825  754 4852 ...    0    0    0    0]', '[ 101 1825  754 7309 ...    0    0    0    0]', '[ 101 1825  754 1914 ...    0    0    0    0]', '[ 101 1825  754 4500 ...    0    0    0    0]', '[ 101 1825  754 4852 ...    0    0    0    0]']",10.66666667,3,1,32,0,0
497,814,0,607,558,0.89,"['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1952 1736 3344 ...    0    0    0    0]', '[  101 10564  8860  8118 ...     0     0     0     0]', '[ 101 3249 6858 6413 ...    0    0    0    0]', '[ 101 5310  689 6395 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', '[ 101 3413 5277 4989 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",13,2,1,43,0,0
498,816,0,454,441,0.942,"['[ 101 4689  676 1962 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",95,1,1,23,0,0
499,818,0,480,355,0.9675,"['[ 101 5739 6427 4993 ...    0    0    0    0]', '[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 6568 1218 1104 ...    0    0    0    0]', '[ 101 4689  676 1962 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",155,1,1,23,0,0
500,820,0,535,0,0.812,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",17.33333333,12,2,51,0,0
501,821,0,497,488,0.91,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 4500 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",89,1,1,51,0,0
502,822,0,453,455,0.99,"['[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 3413 5277  753 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101 3413 5277 2797 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101 7368 5277 1044 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",93,1,1,65,0,0
503,823,0,534,475,0.895,"['[ 101 5739 6427 4993 ...    0    0    0    0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', '[ 101 5739 6427 1091 ...    0    0    0    0]', '[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 5436 6406 3683 ...    0    0    0    0]', '[ 101 4689 5277  676 ...    0    0    0    0]', '[ 101 4689 3124 2424 ...    0    0    0    0]', '[ 101 1282  881 3403 ...    0    0    0    0]', '[ 101 5739 2798 1946 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 5273 3777 1946 ...    0    0    0    0]', '[ 101 1091  868 1920 ...    0    0    0    0]', '[ 101 7325 6438 1920 ...    0    0    0    0]', '[ 101 2110  689  831 ...    0    0    0    0]', '[ 101 5341 1394  753 ...    0    0    0    0]', [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0]]",185,1,1,53,0,0
504,825,0,573,529,0.9089,"['[ 101 6369 5886 2145 ...    0    0    0    0]', '[ 101 8109  831 4899 ...    0    0    0    0]', '[ 101 8271  831 4899 ...    0    0    0    0]', '[ 101 3173 4906 7905 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 5905 3441 3344 ...    0    0    0    0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",20,3,2,11,0,0
505,826,0,428,459,0.9975,"['[ 101 3144 2110 2456 ...    0    0    0    0]', '[ 101 4289 3837 6392 ...    0    0    0    0]', '[ 101 5401 1744 3144 ...    0    0    0    0]', '[ 101 4289 3837  820 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",8.5,8,1,37,0,0
506,830,0,428,470,0.92,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",69,1,1,41,0,0
507,832,0,457,0,0.95,"['[ 101 3173 4495 1946 ...    0    0    0    0]', '[ 101  782 3696 1946 ...    0    0    0    0]', '[ 101 1220 4514 5102 ...    0    0    0    0]', '[ 101 1220 4035 5102 ...    0    0    0    0]', '[ 101 1059 1744 8219 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",70,1,1,12,0,0
508,833,0,531,472,0.818,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",109,2,1,37,0,0
509,835,0,544,494,0.935,"['[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 7368 5277  676 ...    0    0    0    0]', '[ 101 7032 6079 5052 ...    0    0    0    0]', '[101 821 689 817 ...   0   0   0   0]', '[ 101 1946 2110 7032 ...    0    0    0    0]', '[ 101 1568 1568 3082 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",18.25,8,1,14,0,0
510,840,0,560,532,0.9675,"['[ 101 3413 5277  671 ...    0    0    0    0]', '[ 101  753 5023 1946 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3173 2054  860 ...    0    0    0    0]', '[ 101  100 2189 5770 ...    0    0    0    0]', '[ 101 3173 2054  860 ...    0    0    0    0]', '[ 101  100 2189 5770 ...    0    0    0    0]', '[ 101 3173 2054  860 ...    0    0    0    0]', '[ 101  100 2189 5770 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",12,2,9,11,0,0
511,841,0,564,479,0.9775,"['[ 101  100 2275 1298 ...    0    0    0    0]', '[ 101  100 3152 4906 ...    0    0    0    0]', '[ 101 1724 2335 4689 ...    0    0    0    0]', '[ 101 5636 4073 3344 ...    0    0    0    0]', '[ 101 1736 1106 3344 ...    0    0    0    0]', '[ 101 1724 2335 4689 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101 1044 6822  702 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', '[ 101 6484 5537 4491 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0]]",12.57142857,7,2,51,0,0
512,843,0,512,529,0.9225,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",21,2,1,41,0,0
513,844,0,485,490,0.91,"['[ 101 3255 5543 7962 ...    0    0    0    0]', '[ 101 2193 8357 8024 ...    0    0    0    0]', '[ 101 3413  671 5023 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101  831 4899  721 ...    0    0    0    0]', '[ 101  831 4899 2141 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 3413  671 5023 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",58,1,1,37,0,0
514,845,0,556,580,0.9037,"['[ 101 1392 7555 3413 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 3177 5503 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",14.28571429,7,2,11,0,0
515,846,0,518,531,0.925,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",30.33333333,3,1,14,0,0
516,847,0,489,427,0.9475,"['[ 101  753 5023 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1337 2791 2207 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",27.5,2,1,12,0,0
517,848,0,592,570,0.873,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",7.166666667,6,9,31,0,0
518,850,0,490,466,0.955,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[  101  5002 11450  3255 ...     0     0     0     0]', '[  101  5002 11450  3255 ...     0     0     0     0]', '[  101  5002 11450  3255 ...     0     0     0     0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",25.2,5,2,46,0,0
519,851,0,432,0,0.865,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",90,1,1,23,0,0
